Plant,Water_source_type,Irrigation_frequency (times/week),Water_usage_efficiency,Frost_risk,TimestampPerWeek
orange,River,5,2.2571180143539,12.8578642492531,2025-02-09
orange,Groundwater,4,3.63315356098151,31.9520323507658,2025-02-09
orange,Groundwater,5,2.97477069206851,64.8136130998897,2025-02-16
orange,Recycled,3,2.65779162395643,9.72333173896284,2025-02-16
orange,Groundwater,3,1.52155007552131,33.8678145578473,2025-02-16
orange,Recycled,6,4.96237496616813,72.4814574786914,2025-02-16
orange,Recycled,1,3.05391520736321,26.9899267096043,2025-02-16
orange,Recycled,3,1.34459337535956,45.8417108927708,2025-02-16
orange,River,1,2.46207056667868,68.4152749300404,2025-02-16
orange,Groundwater,5,2.37382235262935,60.3248197629099,2025-02-23
orange,Groundwater,6,3.4136193401371,15.6097985346958,2025-02-23
orange,Groundwater,6,3.84292181526894,70.6807712837613,2025-02-23
orange,Groundwater,4,1.60535121216161,43.2986870260469,2025-02-23
orange,River,4,4.4557628118522,81.8385728339139,2025-02-23
orange,Groundwater,5,2.86380568981914,35.674095074948,2025-02-23
orange,River,3,1.80621211097319,29.2492598600615,2025-02-23
orange,Recycled,6,1.23582515233681,82.1231505126327,2025-03-02
orange,Recycled,4,2.32423478341583,88.4644080606489,2025-03-02
orange,Recycled,1,3.06748162976089,68.9779863069564,2025-03-02
orange,River,3,4.09869226702119,7.68965636153345,2025-03-02
orange,River,4,1.88824873854226,57.6831290185824,2025-03-02
orange,Recycled,1,2.44106717331207,99.6711833584999,2025-03-02
orange,Groundwater,6,2.43324557493217,1.85191885761821,2025-03-02
orange,River,2,4.21363873182807,76.821741451746,2025-03-09
orange,River,3,1.37490372963608,16.1738139417527,2025-03-09
orange,Recycled,6,1.82858354611494,96.0895920184773,2025-03-09
orange,Recycled,1,3.01217328619242,92.8078915111719,2025-03-09
orange,Groundwater,4,1.58883523551324,43.5454873752848,2025-03-09
orange,River,4,4.3950130812828,16.353592760953,2025-03-09
orange,Recycled,5,4.60449138308615,56.7143482205333,2025-03-09
orange,Recycled,2,2.50659366996331,54.3016431211033,2025-03-16
orange,River,1,2.58108861832629,55.9142997569526,2025-03-16
orange,River,4,1.3581024920315,6.83880109538198,2025-03-16
orange,Groundwater,6,4.00591002536733,83.1087785412069,2025-03-16
orange,River,5,1.57064878756987,89.6654480408335,2025-03-16
orange,Recycled,4,2.79960569278892,75.7095178170122,2025-03-16
orange,River,1,3.07470566895885,95.9897774277279,2025-03-16
orange,Groundwater,2,4.83612795921732,75.5769041794961,2025-03-23
orange,Recycled,1,3.42360551708582,17.904093709309,2025-03-23
orange,River,4,2.02434163206604,77.3342749819097,2025-03-23
orange,Groundwater,6,3.59443614478552,2.52853879970862,2025-03-23
orange,Groundwater,2,2.6155018300008,52.4096689568309,2025-03-23
orange,River,6,1.76937609769609,99.5404036802573,2025-03-23
orange,River,4,4.63949989953381,11.4094509727991,2025-03-23
orange,Groundwater,4,2.09841537280829,14.4926992345103,2025-03-30
orange,Groundwater,1,2.06141038784073,22.8878705061336,2025-03-30
orange,Recycled,6,3.07000125954068,2.85317644920882,2025-03-30
orange,River,6,1.26304263380345,45.8178059063102,2025-03-30
orange,Groundwater,2,4.03545475377095,1.04188272944995,2025-03-30
orange,Recycled,4,4.96534175090131,37.8223971195572,2025-03-30
orange,Groundwater,2,2.94749291841799,26.6545954884602,2025-03-30
orange,Groundwater,5,3.25807667648316,43.1736310493871,2025-04-06
orange,River,4,1.27236424711274,19.7772162289568,2025-04-06
orange,Recycled,6,4.37200692939521,54.9345296141641,2025-04-06
orange,Groundwater,3,2.96632732965601,16.7835836494646,2025-04-06
orange,Recycled,3,1.2580828402296,80.9470779703431,2025-04-06
orange,River,4,1.24018811621276,16.1984761731449,2025-04-06
orange,Recycled,4,1.61130254663279,75.3194004433837,2025-04-06
orange,Recycled,6,1.6513751622031,33.6933187801171,2025-04-13
orange,Recycled,1,1.95937418598943,72.5625692531502,2025-04-13
orange,River,4,2.14748976886619,22.9978950590953,2025-04-13
orange,River,4,1.66757120230857,12.43267044779,2025-04-13
papaya,Recycled,3,3.20411799402654,57.959216542962,2025-01-05
papaya,Recycled,4,1.90220843608266,11.7994742433777,2025-01-05
papaya,River,1,3.46694351898116,63.3406697778104,2025-01-05
papaya,River,4,4.52490366820127,61.2750127059057,2025-01-05
papaya,River,3,1.70440951809907,87.6453628942187,2025-01-05
papaya,Groundwater,2,2.18754288544432,58.583438221532,2025-01-12
papaya,Recycled,6,2.40171629336237,61.0481026527256,2025-01-12
papaya,River,3,1.76307839868056,50.8190900328716,2025-01-12
papaya,River,2,3.37723460477971,76.3523004259284,2025-01-12
papaya,River,2,3.09434735294725,15.3120703457867,2025-01-12
papaya,River,3,4.89561481938316,5.16194520488337,2025-01-12
papaya,Recycled,1,4.51331180338423,5.92244288790903,2025-01-12
papaya,Groundwater,5,4.45561413705246,56.9683301313197,2025-01-19
papaya,Recycled,5,3.73512460542564,40.8445819214783,2025-01-19
papaya,River,5,1.25442985678779,48.4931809089367,2025-01-19
papaya,River,1,2.80536286248964,17.4088102710206,2025-01-19
papaya,River,6,2.28262018782924,93.1235122725065,2025-01-19
papaya,Groundwater,5,3.03542961607087,7.83321098301428,2025-01-19
papaya,River,6,2.02874666634803,50.6261137422763,2025-01-19
papaya,Groundwater,4,2.19867730531635,59.0581582597073,2025-01-26
papaya,Groundwater,2,4.91366798112267,46.685420831076,2025-01-26
papaya,Recycled,6,1.48984165460744,94.5746511094091,2025-01-26
papaya,Recycled,2,2.05964772090719,2.34624822871897,2025-01-26
papaya,Recycled,4,3.71765296044568,28.4990707145806,2025-01-26
papaya,Recycled,3,2.5622868585316,7.08032414003342,2025-01-26
papaya,Recycled,1,1.21597524198559,72.9937752585507,2025-01-26
papaya,River,6,3.20548531416624,66.1752186536034,2025-02-02
papaya,Recycled,2,3.7615979493688,32.6553270563199,2025-02-02
papaya,Recycled,3,2.7822301947388,8.99714141508453,2025-02-02
papaya,Groundwater,2,2.882459460578,52.5385384344107,2025-02-02
papaya,Groundwater,5,2.72496475448699,29.3161579019223,2025-02-02
papaya,Recycled,1,1.03464726379024,18.5181708109026,2025-02-02
papaya,Recycled,3,3.40964382907762,4.75904468987474,2025-02-02
papaya,River,1,3.21079402433016,62.8296043466631,2025-02-09
papaya,Recycled,1,2.78806687196179,15.0172007464421,2025-02-09
papaya,Recycled,2,3.46945577329084,75.2607397328725,2025-02-09
papaya,Recycled,4,1.81728020568634,15.3642045587121,2025-02-09
papaya,Groundwater,3,2.9059129255087,70.0564313337605,2025-02-09
papaya,River,3,2.13418534975163,70.2231006956122,2025-02-09
papaya,Groundwater,6,3.25443959712978,76.8270684414514,2025-02-09
papaya,River,2,3.80769599139993,91.7822417143751,2025-02-16
papaya,Groundwater,5,2.48707327291389,58.2596918473825,2025-02-16
papaya,Groundwater,5,4.00407523768351,80.847329961959,2025-02-16
papaya,Recycled,4,1.57096839223646,78.276378741148,2025-02-16
papaya,Recycled,4,1.67734114826118,63.4699931313985,2025-02-16
papaya,Groundwater,2,2.9116447094441,76.1249381861646,2025-02-16
papaya,Recycled,5,2.42913145226075,96.2341405754948,2025-02-16
papaya,Groundwater,2,1.14561113152869,2.68829510780883,2025-02-23
papaya,Recycled,3,3.35335899552027,7.02556888022268,2025-02-23
papaya,Groundwater,4,2.42017171387308,20.5452201695499,2025-02-23
papaya,Groundwater,6,1.67170617442823,96.1689552583873,2025-02-23
papaya,Groundwater,3,3.62374145581729,60.1662972570671,2025-02-23
papaya,Recycled,3,2.93038097028204,53.0637801287157,2025-02-23
papaya,Groundwater,5,2.1099600376825,23.1066624379928,2025-02-23
papaya,River,3,1.46945723234283,36.3923092818879,2025-03-02
papaya,Groundwater,4,3.33186854942465,97.6919553392209,2025-03-02
papaya,Groundwater,4,1.7082548098251,82.4711341931468,2025-03-02
papaya,Groundwater,4,1.17828392304537,65.7951689778561,2025-03-02
papaya,River,4,4.92609267316686,91.7206872316324,2025-03-02
papaya,Groundwater,3,4.02244124489564,3.08871465130795,2025-03-02
papaya,River,1,4.43688017959434,12.6147559268876,2025-03-02
papaya,Recycled,1,1.16632371044699,37.0112100632783,2025-03-09
papaya,Groundwater,5,3.33594767776728,46.6508311719477,2025-03-09
papaya,Groundwater,5,1.94716045222682,50.4387929786632,2025-03-09
papaya,Recycled,4,1.03008944914043,2.7955588796608,2025-03-09
papaya,Recycled,4,2.64869182098193,61.4143336889077,2025-03-09
papaya,Groundwater,4,3.35038737325272,53.9699297237632,2025-03-09
papaya,Recycled,6,4.51393851864368,0.143907552137323,2025-03-09
papaya,Recycled,4,3.85447289874224,58.9178488030925,2025-03-16
papaya,Recycled,6,1.26929632976374,78.9552456927108,2025-03-16
papaya,River,4,1.25372046412095,56.1729144082482,2025-03-16
papaya,Groundwater,1,1.94570534362507,58.216718043916,2025-03-16
papaya,River,6,2.29466876536649,31.9022020293162,2025-03-16
papaya,River,2,4.6137593476509,94.1276204334287,2025-03-16
papaya,Groundwater,3,3.52461199968291,80.2860655040995,2025-03-16
papaya,Recycled,6,2.61500140909206,73.7914127857931,2025-03-23
papaya,Groundwater,4,2.33376536952347,34.2258978727712,2025-03-23
papaya,Groundwater,2,3.17212552841093,38.1977471037642,2025-03-23
papaya,Recycled,4,1.71856825998915,31.2753400879397,2025-03-23
papaya,Groundwater,5,4.86023289313272,16.2177518681071,2025-03-23
papaya,Recycled,6,1.33256527836802,46.9224341429725,2025-03-23
papaya,Recycled,6,4.01847793069694,48.2207116499348,2025-03-23
papaya,Groundwater,3,4.91201799268189,13.0633976148441,2025-03-30
papaya,Recycled,5,2.55477598842991,47.3234782214697,2025-03-30
papaya,Recycled,1,1.2640625727425,95.0737961117076,2025-03-30
papaya,Groundwater,4,4.17158646526412,4.23860844351828,2025-03-30
papaya,Recycled,2,1.6612679593527,16.9924054456151,2025-03-30
papaya,Groundwater,1,4.29625248770273,30.0233425564576,2025-03-30
papaya,Groundwater,4,1.49888380870595,74.0209225463896,2025-03-30
papaya,River,3,3.20865783775622,35.0056150121314,2025-04-06
papaya,Recycled,3,2.24633741710461,12.0117713892725,2025-04-06
papaya,Groundwater,4,3.14970963673423,52.2990812502111,2025-04-06
papaya,River,1,1.85009764231555,19.2017518642456,2025-04-06
papaya,Groundwater,2,2.7837816413498,63.1312714684004,2025-04-06
papaya,River,4,2.36194723754615,53.7097908969382,2025-04-06
papaya,Groundwater,4,3.00012132354099,71.2109121341481,2025-04-06
papaya,Recycled,6,3.1594558684937,43.8321285930219,2025-04-13
papaya,Groundwater,2,3.40944125011923,35.9846712681565,2025-04-13
papaya,River,4,1.41866350295898,76.5825742295163,2025-04-13
papaya,River,1,1.56672067240728,60.5387396423653,2025-04-13
coconut,Groundwater,1,3.22816294402629,86.908354466197,2025-01-05
coconut,Groundwater,4,1.18609273958253,16.8737889927329,2025-01-05
coconut,River,4,3.29521452694623,57.9263804316056,2025-01-05
coconut,Groundwater,5,4.53923128847777,76.5405005423799,2025-01-05
coconut,Groundwater,3,2.04488143016197,13.9711434142256,2025-01-05
coconut,River,4,3.20284635023793,41.6768197419736,2025-01-12
coconut,Recycled,2,1.31689330389656,16.2793939427593,2025-01-12
coconut,Recycled,3,1.23602421362379,1.14636399953372,2025-01-12
coconut,River,1,3.87049177490471,7.23470504970076,2025-01-12
coconut,Groundwater,3,3.26138815733644,18.0031401462594,2025-01-12
coconut,Recycled,1,2.77533773632996,30.1754582629694,2025-01-12
coconut,Recycled,4,4.67026994628947,32.0055233542154,2025-01-12
coconut,River,4,1.21554331017275,35.3636760549269,2025-01-19
coconut,Groundwater,4,3.21552121815428,90.1534708401046,2025-01-19
coconut,Recycled,2,2.03749355707314,98.414343864732,2025-01-19
coconut,River,6,3.66691273243256,71.0715314989671,2025-01-19
coconut,Recycled,6,4.48128398422443,61.5234424865454,2025-01-19
coconut,River,2,2.73708626975838,66.1925945428744,2025-01-19
coconut,River,4,3.43949209975834,25.294236576929,2025-01-19
coconut,Groundwater,4,2.49235973819044,29.4950329439411,2025-01-26
coconut,Recycled,2,2.55505724723239,31.2150593182872,2025-01-26
coconut,Recycled,6,1.09751005708085,86.8781127123308,2025-01-26
coconut,Recycled,5,2.4350537242011,91.5540050640822,2025-01-26
coconut,Recycled,5,2.33931517287497,49.6557190503177,2025-01-26
coconut,Groundwater,4,1.32310941018646,82.3506233304092,2025-01-26
coconut,Groundwater,6,4.56597337567678,78.2222581230084,2025-01-26
coconut,River,3,2.77658130652747,18.3989705298901,2025-02-02
coconut,Groundwater,3,1.16905893664435,84.5980682597432,2025-02-02
coconut,Recycled,2,2.04598050135353,66.075953195093,2025-02-02
coconut,River,4,4.87674291957018,51.7403940861019,2025-02-02
coconut,Groundwater,3,4.47665322139532,57.5586592873979,2025-02-02
coconut,Groundwater,2,4.77182918193932,53.8585594201278,2025-02-02
coconut,Groundwater,1,4.08715458783157,1.88882411143592,2025-02-02
coconut,Groundwater,4,3.19502301481204,29.8455899723869,2025-02-09
coconut,River,3,3.14489943302239,98.2514545271654,2025-02-09
coconut,River,3,2.10219665027614,68.0697123686819,2025-02-09
coconut,Recycled,1,4.32054278973634,9.29208712496634,2025-02-09
coconut,Recycled,3,1.58348874895575,43.7120513551006,2025-02-09
coconut,Groundwater,2,3.95457366644609,5.54444585801896,2025-02-09
coconut,River,6,4.18501961716238,80.614919419193,2025-02-09
coconut,Recycled,6,2.70391011948045,83.679877874926,2025-02-16
coconut,River,4,2.3428869682729,26.1468817079174,2025-02-16
coconut,River,1,2.98721463987443,39.5681448367398,2025-02-16
coconut,River,6,3.91490918177755,40.2686679880575,2025-02-16
coconut,Recycled,4,3.65873380910962,21.2496201502415,2025-02-16
coconut,Recycled,6,3.23177146305255,83.5534992455898,2025-02-16
coconut,Groundwater,1,2.14137447412042,74.7348454342079,2025-02-16
coconut,River,5,2.65367498045607,2.379873000605,2025-02-23
coconut,River,3,2.44583947080473,65.4520966610124,2025-02-23
coconut,River,1,1.66372201054633,60.4866848855266,2025-02-23
coconut,Groundwater,4,3.54823051223666,77.6446545469377,2025-02-23
coconut,River,5,2.55174330149925,50.1449241776962,2025-02-23
coconut,River,4,4.59907438883849,70.1795565432619,2025-02-23
coconut,Recycled,3,1.57290339731562,46.7960863186707,2025-02-23
coconut,Groundwater,6,4.57365163706188,48.6748278025961,2025-03-02
coconut,River,1,2.66405355614084,37.1383843263679,2025-03-02
coconut,Groundwater,1,2.73578120168171,73.4321834207552,2025-03-02
coconut,Recycled,6,3.85028046428537,43.187730720976,2025-03-02
coconut,Recycled,6,1.82527400432232,84.2849579706192,2025-03-02
coconut,River,2,4.52998733860569,66.769719288148,2025-03-02
coconut,Groundwater,4,2.14111526936499,52.0522869293735,2025-03-02
coconut,Recycled,4,2.35707633026454,62.3089951629725,2025-03-09
coconut,Groundwater,1,4.7937637294185,48.7194979395989,2025-03-09
coconut,River,2,2.31614924751717,39.4079691721129,2025-03-09
coconut,River,4,2.8299870957704,16.6000304216432,2025-03-09
coconut,Groundwater,4,3.77619314918828,89.7561477319627,2025-03-09
coconut,Groundwater,6,1.44792274592505,61.2805931382734,2025-03-09
coconut,Recycled,4,2.45117843936741,50.1920449577179,2025-03-09
coconut,Recycled,4,2.3717807156305,7.6058982,2025-03-16
coconut,River,3,4.8522541274415,47.1232348574369,2025-03-16
coconut,Recycled,1,3.92277575415619,9.22110067829493,2025-03-16
coconut,River,3,1.52871838528841,41.5030114091288,2025-03-16
coconut,Recycled,2,1.21924150077384,96.515526546663,2025-03-16
coconut,Groundwater,6,4.60527979295671,11.4555433263115,2025-03-16
coconut,Groundwater,3,2.13030883545308,65.6853763751084,2025-03-16
coconut,Groundwater,1,4.94359636829764,52.0428419363013,2025-03-23
coconut,Recycled,3,4.42576867444655,18.1296077673675,2025-03-23
coconut,River,6,2.73237165981468,55.5904789158469,2025-03-23
coconut,Recycled,3,3.85218708270989,19.4377713494611,2025-03-23
coconut,Recycled,2,2.92489395133786,79.1090513347435,2025-03-23
coconut,Groundwater,4,2.02034465323039,29.2681930476794,2025-03-23
coconut,River,3,3.94395362836708,84.5603712373509,2025-03-23
coconut,River,4,3.40487869388468,91.2901819866141,2025-03-30
coconut,Recycled,1,3.77809316322883,73.3658278498178,2025-03-30
coconut,Recycled,5,1.17773795542905,49.9566192238837,2025-03-30
coconut,Groundwater,5,2.00547716649014,1.94715211874763,2025-03-30
coconut,Groundwater,4,2.69668187497083,45.096823383201,2025-03-30
coconut,River,5,3.52744052286359,93.4222680780285,2025-03-30
coconut,Groundwater,1,2.88181108894141,87.2534814496402,2025-03-30
coconut,Recycled,5,4.02605880399452,89.7467486727681,2025-04-06
coconut,Groundwater,6,1.68814690382889,42.2770282343851,2025-04-06
coconut,Groundwater,1,4.56438484701599,43.0138924668958,2025-04-06
coconut,Groundwater,5,3.92251396078474,29.7651044936255,2025-04-06
coconut,River,1,2.83956051142519,55.9845292949708,2025-04-06
coconut,River,4,2.74987179035524,42.9345500825148,2025-04-06
coconut,Recycled,1,2.8964688658012,95.7466155095149,2025-04-06
coconut,River,4,2.79019376703907,51.320467533604,2025-04-13
coconut,Groundwater,3,4.96151463468283,69.6453521673092,2025-04-13
coconut,River,5,3.49154007636025,13.4640623745173,2025-04-13
coconut,Groundwater,5,3.4583236016918,77.3014383452266,2025-04-13
cotton,Recycled,1,1.43902092500364,68.0207669686434,2025-01-05
cotton,Groundwater,4,2.28600473665331,6.13730252680139,2025-01-05
cotton,River,4,3.67025248817549,79.1029823306538,2025-01-05
cotton,Groundwater,6,4.43600688254283,35.4022222274368,2025-01-05
cotton,River,2,3.67254517710792,36.5540789304203,2025-01-05
cotton,Recycled,4,3.20031456813955,12.2787000470227,2025-01-12
cotton,Recycled,5,4.55657816854191,36.0268631433922,2025-01-12
cotton,River,2,3.35342276063425,57.8773755814285,2025-01-12
cotton,River,3,2.07203560564505,24.0361905129404,2025-01-12
cotton,River,2,1.97181451623043,12.4204106481604,2025-01-12
cotton,Recycled,1,1.97506278255818,73.8536845695366,2025-01-12
cotton,Groundwater,5,1.29998117830332,97.1371461739264,2025-01-12
cotton,River,6,4.98275272415774,35.6920150189955,2025-01-19
cotton,Recycled,2,3.50797472531309,10.9821162546691,2025-01-19
cotton,Groundwater,3,1.91779942240697,87.7763314718547,2025-01-19
cotton,River,1,3.8194004215387,72.0025153379226,2025-01-19
cotton,Groundwater,1,4.83995941038138,37.5092651267472,2025-01-19
cotton,Recycled,5,4.03238799477863,0.0732771551713473,2025-01-19
cotton,River,2,2.53781629929154,73.9969815205141,2025-01-19
cotton,Groundwater,3,2.27289081686511,7.61596927471265,2025-01-26
cotton,Recycled,4,3.77394163190111,38.0469375555465,2025-01-26
cotton,River,2,2.1912009786587,7.45490066245007,2025-01-26
cotton,Recycled,2,4.65017817985658,66.2687137279018,2025-01-26
cotton,River,2,1.48781215719543,31.8077853955963,2025-01-26
cotton,River,1,1.59977815805504,2.44024318800928,2025-01-26
cotton,Groundwater,1,4.88645300106052,34.9333203841863,2025-01-26
cotton,Groundwater,6,2.77256910231395,52.8639065449772,2025-02-02
cotton,River,2,1.677881325951,9.5551446186436,2025-02-02
cotton,Recycled,1,2.74470607954449,22.6950077188475,2025-02-02
cotton,River,1,1.30761026004854,37.8336082668207,2025-02-02
cotton,River,4,1.15171246015577,36.6235695722862,2025-02-02
cotton,River,6,2.79414679210046,14.897813856217,2025-02-02
cotton,Recycled,5,1.21607049321966,58.5265065374259,2025-02-02
cotton,Groundwater,2,2.96860979507998,92.6841818669595,2025-02-09
cotton,Groundwater,4,1.1570695113994,80.8456873423712,2025-02-09
cotton,Recycled,3,1.59947000095967,69.7938309589967,2025-02-09
cotton,Groundwater,2,2.0571247942888,44.9329866842658,2025-02-09
cotton,River,3,3.01610570567011,80.9348595801784,2025-02-09
cotton,Groundwater,4,2.68024266185961,82.3480824566074,2025-02-09
cotton,Recycled,1,2.5371357388278,28.0116829815946,2025-02-09
cotton,River,3,1.72472846976174,54.6034737998307,2025-02-16
cotton,River,5,1.7894509813278,52.9136986196027,2025-02-16
cotton,River,3,1.20120776165355,16.7566636531339,2025-02-16
cotton,Groundwater,5,4.81227989166152,77.7423197071933,2025-02-16
cotton,River,5,4.10662432074288,13.4873240048478,2025-02-16
cotton,Groundwater,3,4.497163284906,86.8575224472348,2025-02-16
cotton,Groundwater,6,1.47338209495367,58.6732256630018,2025-02-16
cotton,Groundwater,3,3.57186572985152,36.174270948917,2025-02-23
cotton,River,6,2.94103109315703,8.43399317571151,2025-02-23
cotton,River,6,3.82555928184036,1.52145169121894,2025-02-23
cotton,River,1,1.91077182945537,60.9349225171007,2025-02-23
cotton,Groundwater,5,1.09730781530996,29.1105669966032,2025-02-23
cotton,Recycled,1,2.2840795213928,21.8062559381887,2025-02-23
cotton,Recycled,2,4.56725795085278,11.5986175922325,2025-02-23
cotton,River,5,2.93492762969836,80.6860874778635,2025-03-02
cotton,Groundwater,1,2.99596956259125,10.5768085590635,2025-03-02
cotton,Recycled,5,3.33493171572539,39.842000859467,2025-03-02
cotton,Recycled,6,1.26898895574381,83.5809197884617,2025-03-02
cotton,Groundwater,5,4.88482721683636,2.36632719728515,2025-03-02
cotton,Groundwater,5,4.05531701974689,15.6020453540342,2025-03-02
cotton,Groundwater,3,3.24700514755725,64.1555084061452,2025-03-02
cotton,Groundwater,5,2.87138120537724,29.7011843100016,2025-03-09
cotton,Groundwater,2,4.87950378182714,46.6367922778392,2025-03-09
cotton,River,3,2.94122238475819,64.4001642503097,2025-03-09
cotton,River,3,2.98353823489035,48.3496164913709,2025-03-09
cotton,Groundwater,6,4.15785901274855,41.4602929777837,2025-03-09
cotton,Groundwater,1,2.87444136425956,14.7481675592142,2025-03-09
cotton,Groundwater,6,1.34976628893989,66.3107406693747,2025-03-09
cotton,Groundwater,1,2.99560035573192,22.2886287830134,2025-03-16
cotton,Groundwater,2,3.21067857657502,34.8257502963094,2025-03-16
cotton,River,2,2.09111075415414,32.2237503254299,2025-03-16
cotton,Groundwater,1,4.25955934471085,83.3889404585367,2025-03-16
cotton,River,6,2.39207731283635,42.5296620735038,2025-03-16
cotton,Recycled,6,3.30698315959974,23.2911390816564,2025-03-16
cotton,River,6,4.14389213074377,75.9554077235655,2025-03-16
cotton,Recycled,2,4.43967383344876,83.965407769008,2025-03-23
cotton,Recycled,4,3.83510766033923,15.7317279417856,2025-03-23
cotton,River,3,4.17737487115499,44.9255397919843,2025-03-23
cotton,River,5,4.16867073497429,74.8984815005147,2025-03-23
cotton,Recycled,6,3.20338505439228,83.2185896418869,2025-03-23
cotton,Recycled,5,2.28179083666688,29.6028261714509,2025-03-23
cotton,River,4,4.85582602357696,67.0567836439147,2025-03-23
cotton,Recycled,4,1.79860803287962,22.6448958471619,2025-03-30
cotton,Groundwater,6,1.28494729787804,5.64584438437232,2025-03-30
cotton,Groundwater,6,1.11784664864693,47.2651732464493,2025-03-30
cotton,River,6,1.70775549417494,85.2168998148292,2025-03-30
cotton,Groundwater,4,1.75673288422692,53.7841792224599,2025-03-30
cotton,Recycled,4,2.49682746669901,26.5356103129559,2025-03-30
cotton,Recycled,4,1.01642975195108,12.2162211263424,2025-03-30
cotton,River,5,4.56228040828032,8.28665420470645,2025-04-06
cotton,Groundwater,2,3.34650522659378,43.9181833294958,2025-04-06
cotton,River,5,4.74360800073183,80.5383235959803,2025-04-06
cotton,Groundwater,4,4.45557502031518,9.17295253695005,2025-04-06
cotton,River,4,4.97260005428573,43.8083058371594,2025-04-06
cotton,Recycled,4,3.24522311698045,81.8909385609339,2025-04-06
cotton,Recycled,3,1.2025315666508,77.2982896463321,2025-04-06
cotton,Recycled,5,4.2405132807841,21.1291922354813,2025-04-13
cotton,Recycled,3,4.42195573493368,90.8629790758273,2025-04-13
cotton,River,6,4.00580910183124,99.6299412927088,2025-04-13
cotton,Recycled,6,3.2368250243477,42.6353696920116,2025-04-13
jute,Recycled,3,2.22410595287314,69.6629834602816,2025-01-05
jute,River,1,3.35340646721685,7.4230195306327,2025-01-05
jute,Recycled,1,2.79871248209522,63.8071943147433,2025-01-05
jute,Recycled,2,4.27271023887933,32.0533019807962,2025-01-05
jute,Groundwater,6,3.94206601951254,50.416130306797,2025-01-05
jute,River,2,3.34545289392504,49.9307656739066,2025-01-12
jute,River,3,2.97679393837769,35.4040793816071,2025-01-12
jute,Groundwater,4,2.37203463402089,11.5797212966137,2025-01-12
jute,River,2,2.35859335665745,51.6767798716844,2025-01-12
jute,River,4,2.12275894612842,75.121748389784,2025-01-12
jute,Groundwater,3,1.75551826338093,64.2567413031758,2025-01-12
jute,River,2,1.61689132630262,48.7586855763361,2025-01-12
jute,River,5,2.67136336382281,19.9714893109206,2025-01-19
jute,Groundwater,1,2.70030814018436,85.229708522326,2025-01-19
jute,River,6,2.98165271192393,24.7812887160571,2025-01-19
jute,Groundwater,5,3.26917699326084,46.5291696116438,2025-01-19
jute,River,1,2.3334531658498,88.1667964748848,2025-01-19
jute,River,2,4.04971436569859,1.43159760752566,2025-01-19
jute,River,6,2.82056208816804,71.0190866013165,2025-01-19
jute,Recycled,2,3.88276016817931,38.2197253352357,2025-01-26
jute,Groundwater,3,2.39948954224714,86.5599408539883,2025-01-26
jute,Groundwater,5,4.15358279993598,90.8412677442189,2025-01-26
jute,River,5,1.07179280098511,85.18235193298,2025-01-26
jute,Recycled,3,3.72790160313873,87.5356607589647,2025-01-26
jute,Groundwater,3,4.79940872310756,63.4535440278272,2025-01-26
jute,Recycled,2,2.5774274351424,62.1736324151124,2025-01-26
jute,River,4,1.63418930964745,42.6500785330442,2025-02-02
jute,Groundwater,4,2.15447983974219,41.9178558579147,2025-02-02
jute,River,3,2.53856825726697,31.7946709782656,2025-02-02
jute,River,3,3.06538705886873,44.2946957449045,2025-02-02
jute,Recycled,3,1.13512875637578,88.12767084566,2025-02-02
jute,River,2,2.88730596704865,83.7912085095165,2025-02-02
jute,Recycled,4,4.3869826624776,0.250888823432771,2025-02-02
jute,Recycled,6,3.23625810030257,12.5821944244271,2025-02-09
jute,Recycled,6,1.82807423976292,64.6070806289935,2025-02-09
jute,Recycled,4,1.086854805662,66.0629586557253,2025-02-09
jute,Groundwater,4,2.83001207890227,26.8639099628967,2025-02-09
jute,River,3,2.31887016592929,90.3267195955764,2025-02-09
jute,River,3,2.89574009889658,38.5741844273021,2025-02-09
jute,River,3,2.96729873130756,41.7096259991792,2025-02-09
jute,River,6,3.96141083728977,50.4974462304456,2025-02-16
jute,Recycled,2,3.59188670582486,3.12248256766894,2025-02-16
jute,River,3,3.44644019498188,14.1024862652618,2025-02-16
jute,Recycled,4,4.02640753155838,52.0534379194051,2025-02-16
jute,Recycled,3,4.7367871865962,95.1568926751121,2025-02-16
jute,River,6,2.96874018093654,92.1867115961241,2025-02-16
jute,River,6,2.23105375305195,77.023087994929,2025-02-16
jute,River,5,4.11401367165104,65.8251149160763,2025-02-23
jute,River,2,3.72256648257436,8.87712892394858,2025-02-23
jute,Recycled,3,1.81999426345336,2.11514692363613,2025-02-23
jute,Groundwater,1,1.06335804629369,57.5208475862965,2025-02-23
jute,Groundwater,4,4.28878678006335,6.86768549041475,2025-02-23
jute,Recycled,5,2.98643121319738,71.8986303644498,2025-02-23
jute,Recycled,4,1.99973824219046,8.04052233760054,2025-02-23
jute,River,6,2.08342850734291,22.4751566175704,2025-03-02
jute,Groundwater,5,2.06293369133913,53.5523014330707,2025-03-02
jute,Recycled,6,4.0868677406843,38.5673157459347,2025-03-02
jute,Recycled,3,3.4925682024049,39.3836248531669,2025-03-02
jute,River,3,1.07386263026994,50.2821138397407,2025-03-02
jute,Groundwater,6,3.71306556959851,10.2800693105772,2025-03-02
jute,Recycled,4,4.9525649904968,51.2180683138174,2025-03-02
